F,n,x0,force_x,force_y,abs(force),max_height
0.5,3.9,2.1,2.58015,-3.70717,4.51666,1.77477
1,3.9,2.1,2.00491,-3.25895,3.82628,1.50782
0.05,4,2.1,6.87976,-7.18001,9.94402,3.30661
0.1,4,2.1,5.02331,-5.63044,7.54556,2.73355
0.25,4,2.1,3.40633,-4.32159,5.50266,2.12967
0.5,4,2.1,2.59731,-3.69922,4.51999,1.77962
1,4,2.1,2.01427,-3.25471,3.82758,1.51085
0.05,0,2.2,13.9154,-4.71564,14.6927,4.06251
0.1,0,2.2,8.37876,-4.07051,9.31519,3.12587
0.25,0,2.2,4.50188,-3.42034,5.65382,2.2568
0.5,0,2.2,2.98426,-3.04751,4.26534,1.81287
1,0,2.2,2.11993,-2.75828,3.47882,1.50756
0.05,0.1,2.2,8.02775,-7.33216,10.8722,3.42821
0.1,0.1,2.2,5.226,-5.70955,7.74016,2.682
0.25,0.1,2.2,3.15256,-4.2958,5.32847,1.99453
0.5,0.1,2.2,2.28881,-3.58774,4.25565,1.64682
1,0.1,2.2,1.76837,-3.08684,3.55748,1.40902
0.05,0.2,2.2,5.86855,-8.58394,10.3983,2.93458
0.1,0.2,2.2,4.06597,-6.51422,7.67901,2.34311
0.25,0.2,2.2,2.65718,-4.73771,5.43199,1.801
0.5,0.2,2.2,2.03516,-3.86637,4.36929,1.52729
1,0.2,2.2,1.64122,-3.26024,3.65004,1.33932
0.05,0.3,2.2,4.94381,-9.31646,10.5469,2.52558
0.1,0.3,2.2,3.565,-6.99215,7.84852,2.06575
0.25,0.3,2.2,2.44366,-5.00659,5.57113,1.64695
0.5,0.3,2.2,1.92753,-4.04004,4.47631,1.43811
1,0.3,2.2,1.5887,-3.37123,3.72681,1.29137
0.05,0.4,2.2,4.53284,-9.73499,10.7386,2.21329
0.1,0.4,2.2,3.34303,-7.27189,8.00351,1.88345
0.25,0.4,2.2,2.35173,-5.1707,5.68039,1.56595
0.5,0.4,2.2,1.88383,-4.15058,4.55808,1.39642
1,0.4,2.2,1.56928,-3.44499,3.78558,1.27339
0.05,0.5,2.2,4.35787,-9.94832,10.8609,2.15013
0.1,0.5,2.2,3.25163,-7.42209,8.10312,1.86033
0.25,0.5,2.2,2.31813,-5.26638,5.754,1.56995
0.5,0.5,2.2,1.87136,-4.21997,4.61629,1.40708
1,0.5,2.2,1.56628,-3.49461,3.82956,1.28213
0.05,0.6,2.2,4.29352,-10.0237,10.9045,2.23189
0.1,0.6,2.2,3.22297,-7.4844,8.14885,1.92152
0.25,0.6,2.2,2.31352,-5.31521,5.79688,1.60824
0.5,0.6,2.2,1.87471,-4.26107,4.65524,1.43154
1,0.6,2.2,1.57172,-3.52767,3.86196,1.29583
0.05,0.7,2.2,4.29045,-10.0166,10.8968,2.30439
0.1,0.7,2.2,3.22917,-7.49074,8.15713,1.97607
0.25,0.7,2.2,2.32493,-5.33234,5.81714,1.643
0.5,0.7,2.2,1.88678,-4.2825,4.67972,1.4543
1,0.7,2.2,1.5818,-3.54905,3.88559,1.30911
0.05,0.8,2.2,4.32002,-9.95402,10.851,2.36893
0.1,0.8,2.2,3.25448,-7.45963,8.13866,2.02504
0.25,0.8,2.2,2.3454,-5.3279,5.82129,1.67444
0.5,0.8,2.2,1.90386,-4.29028,4.69374,1.47513
1,0.8,2.2,1.59457,-3.56228,3.90288,1.32155
0.05,0.9,2.2,4.36768,-9.85623,10.7806,2.42704
0.1,0.9,2.2,3.29041,-7.40359,8.10185,2.06925
0.25,0.9,2.2,2.37082,-5.30815,5.81354,1.70295
0.5,0.9,2.2,1.92358,-4.28798,4.69967,1.49418
1,0.9,2.2,1.60872,-3.56936,3.91513,1.33309
0.05,1,2.2,4.42739,-9.74027,10.6993,2.48014
0.1,1,2.2,3.33304,-7.33268,8.05465,2.10957
0.25,1,2.2,2.39907,-5.27795,5.79761,1.72903
0.5,1,2.2,1.94466,-4.27825,4.69948,1.51166
1,1,2.2,1.6235,-3.5717,3.92336,1.3438
0.05,1.1,2.2,4.49483,-9.61515,10.6139,2.52901
0.1,1.1,2.2,3.38009,-7.25369,8.00256,2.14669
0.25,1.1,2.2,2.42907,-5.24104,5.77658,1.75301
0.5,1.1,2.2,1.96643,-4.2632,4.69486,1.52777
1,1.1,2.2,1.6385,-3.5704,3.92841,1.35375
0.05,1.2,2.2,4.569,-9.49047,10.533,2.57467
0.1,1.2,2.2,3.43098,-7.17298,7.9513,2.18129
0.25,1.2,2.2,2.46052,-5.20093,5.75359,1.77529
0.5,1.2,2.2,1.98869,-4.24483,4.68759,1.54275
1,1.2,2.2,1.65355,-3.56647,3.93115,1.36304
0.05,1.3,2.2,4.6473,-9.36795,10.4573,2.61752
0.1,1.3,2.2,3.48441,-7.09275,7.90242,2.21372
0.25,1.3,2.2,2.49297,-5.15945,5.73017,1.79613
0.5,1.3,2.2,2.01121,-4.22442,4.67875,1.55674
1,1.3,2.2,1.66855,-3.56066,3.93221,1.37174
0.05,1.4,2.2,4.72808,-9.24865,10.3871,2.65778
0.1,1.4,2.2,3.53947,-7.01415,7.8566,2.2442
0.25,1.4,2.2,2.52607,-5.11774,5.70722,1.8157
0.5,1.4,2.2,2.03383,-4.2028,4.66905,1.56985
1,1.4,2.2,1.68338,-3.55344,3.93201,1.37992
0.05,1.5,2.2,4.81047,-9.13367,10.323,2.69581
0.1,1.5,2.2,3.59566,-6.9382,7.81456,2.273
0.25,1.5,2.2,2.55964,-5.07672,5.68549,1.83418
0.5,1.5,2.2,2.0565,-4.18075,4.65917,1.58221
1,1.5,2.2,1.69804,-3.54532,3.93099,1.38765
0.05,1.6,2.2,4.89379,-9.02333,10.265,2.73155
0.1,1.6,2.2,3.65254,-6.86524,7.77641,2.30027
0.25,1.6,2.2,2.59351,-5.03686,5.66535,1.85169
0.5,1.6,2.2,2.07915,-4.15872,4.6495,1.59393
1,1.6,2.2,1.71251,-3.53663,3.92943,1.39496
0.05,1.7,2.2,4.97759,-8.91776,10.2129,2.76564
0.1,1.7,2.2,3.70982,-6.79544,7.74214,2.32608
0.25,1.7,2.2,2.62755,-4.99843,5.64697,1.86833
0.5,1.7,2.2,2.10175,-4.13704,4.6403,1.60504
1,1.7,2.2,1.72678,-3.52761,3.92757,1.40188
0.05,1.8,2.2,5.06143,-8.81678,10.1663,2.79825
0.1,1.8,2.2,3.76721,-6.72872,7.71152,2.35071
0.25,1.8,2.2,2.66162,-4.96153,5.63037,1.88425
0.5,1.8,2.2,2.12421,-4.11588,4.63171,1.61564
1,1.8,2.2,1.74081,-3.51843,3.92553,1.40849
0.05,1.9,2.2,5.14514,-8.72029,10.125,2.82941
0.1,1.9,2.2,3.82459,-6.66507,7.68444,2.3743
0.25,1.9,2.2,2.69568,-4.92627,5.61559,1.89932
0.5,1.9,2.2,2.14656,-4.09542,4.62387,1.62572
1,1.9,2.2,1.75469,-3.50933,3.92356,1.41486
0.05,2,2.2,5.22837,-8.62793,10.0885,2.85921
0.1,2,2.2,3.88174,-6.60425,7.66054,2.39685
0.25,2,2.2,2.72961,-4.89256,5.60249,1.91382
0.5,2,2.2,2.16872,-4.0757,4.61678,1.63536
1,2,2.2,1.76829,-3.50025,3.92156,1.4209
0.05,2.1,2.2,5.31112,-8.53964,10.0565,2.88785
0.1,2.1,2.2,3.93863,-6.54621,7.63974,2.41848
0.25,2.1,2.2,2.7634,-4.86041,5.59106,1.92773
0.5,2.1,2.2,2.19071,-4.05677,4.61049,1.64463
1,2.1,2.2,1.78168,-3.49137,3.9197,1.42669
0.05,2.2,2.2,5.39317,-8.45507,10.0287,2.91528
0.1,2.2,2.2,3.9951,-6.49072,7.6217,2.43921
0.25,2.2,2.2,2.79694,-4.82973,5.58114,1.94098
0.5,2.2,2.2,2.21246,-4.03862,4.60494,1.6535
1,2.2,2.2,1.79481,-3.48266,3.91795,1.43226
0.05,2.3,2.2,5.47452,-8.37408,10.0048,2.94163
0.1,2.3,2.2,4.05116,-6.43767,7.60628,2.45913
0.25,2.3,2.2,2.83025,-4.80046,5.57268,1.95384
0.5,2.3,2.2,2.23399,-4.02127,4.60014,1.66202
1,2.3,2.2,1.80775,-3.47424,3.91641,1.43759
0.05,2.4,2.2,5.55503,-8.29636,9.98438,2.96699
0.1,2.4,2.2,4.10668,-6.38684,7.59319,2.47823
0.25,2.4,2.2,2.86325,-4.77249,5.56551,1.96614
0.5,2.4,2.2,2.25526,-4.00465,4.59602,1.67019
1,2.4,2.2,1.82042,-3.46603,3.91501,1.4427
0.05,2.5,2.2,5.63467,-8.22173,9.96726,2.99138
0.1,2.5,2.2,4.16167,-6.33814,7.58231,2.49659
0.25,2.5,2.2,2.89594,-4.74577,5.55957,1.97799
0.5,2.5,2.2,2.27627,-3.98877,4.59257,1.67809
1,2.5,2.2,1.83286,-3.45809,3.9138,1.44762
0.05,2.6,2.2,5.71341,-8.15001,9.95317,3.0149
0.1,2.6,2.2,4.21604,-6.29139,7.57341,2.5143
0.25,2.6,2.2,2.92825,-4.72018,5.55471,1.98931
0.5,2.6,2.2,2.29698,-3.97356,4.58969,1.68569
1,2.6,2.2,1.84507,-3.45043,3.91277,1.45238
0.05,2.7,2.2,5.79108,-8.08085,9.94167,3.03755
0.1,2.7,2.2,4.26972,-6.24638,7.56623,2.53136
0.25,2.7,2.2,2.96015,-4.69563,5.55081,2.00032
0.5,2.7,2.2,2.31736,-3.95897,4.58733,1.693
1,2.7,2.2,1.85699,-3.44299,3.91185,1.45693
0.05,2.8,2.2,5.86867,-8.01496,9.93383,3.05956
0.1,2.8,2.2,4.32336,-6.20358,7.56147,2.54818
0.25,2.8,2.2,2.99201,-4.6724,5.54828,2.01088
0.5,2.8,2.2,2.33768,-3.94521,4.58579,1.70016
1,2.8,2.2,1.86884,-3.43597,3.91133,1.46142
0.05,2.9,2.2,5.9449,-7.95113,9.92785,3.08078
0.1,2.9,2.2,4.37608,-6.16217,7.55794,2.56418
0.25,2.9,2.2,3.02332,-4.64997,5.54641,2.0211
0.5,2.9,2.2,2.35758,-3.93194,4.58458,1.70701
1,2.9,2.2,1.88037,-3.42912,3.91084,1.46569
0.05,3,2.2,6.02043,-7.88972,9.92437,3.10159
0.1,3,2.2,4.42832,-6.12238,7.55603,2.57966
0.25,3,2.2,3.0543,-4.62847,5.54541,2.03104
0.5,3,2.2,2.3772,-3.91918,4.58378,1.71363
1,3,2.2,1.89156,-3.42221,3.91018,1.4698
0.05,3.1,2.2,6.09554,-7.83081,9.92356,3.12165
0.1,3.1,2.2,4.48028,-6.08429,7.55589,2.59482
0.25,3.1,2.2,3.08513,-4.60803,5.54544,2.04067
0.5,3.1,2.2,2.3967,-3.90718,4.5837,1.72009
1,3.1,2.2,1.90274,-3.41596,3.91014,1.47382
0.05,3.2,2.2,6.16905,-7.77337,9.92383,3.14095
0.1,3.2,2.2,4.53114,-6.04718,7.55643,2.6093
0.25,3.2,2.2,3.11526,-4.58814,5.5458,2.04993
0.5,3.2,2.2,2.41571,-3.89551,4.58373,1.72629
1,3.2,2.2,1.91359,-3.40985,3.91011,1.47768
0.05,3.3,2.2,6.24218,-7.71825,9.92654,3.15973
0.1,3.3,2.2,4.58171,-6.01159,7.55853,2.62347
0.25,3.3,2.2,3.14519,-4.56914,5.54701,2.05894
0.5,3.3,2.2,2.43453,-3.88441,4.58427,1.73233
1,3.3,2.2,1.9243,-3.40403,3.91028,1.48145
0.05,3.4,2.2,6.31445,-7.66493,9.93093,3.17805
0.1,3.4,2.2,4.6317,-5.97721,7.56172,2.63722
0.25,3.4,2.2,3.17476,-4.55086,5.54882,2.06767
0.5,3.4,2.2,2.45306,-3.87372,4.58511,1.73818
1,3.4,2.2,1.9347,-3.39817,3.91033,1.48508
0.05,3.5,2.2,6.38592,-7.61335,9.93695,3.19575
0.1,3.5,2.2,4.68115,-5.94402,7.56601,2.65056
0.25,3.5,2.2,3.20397,-4.53329,5.55123,2.07617
0.5,3.5,2.2,2.47135,-3.86352,4.58632,1.74386
1,3.5,2.2,1.94501,-3.3928,3.91077,1.48863
0.05,3.6,2.2,6.45653,-7.56338,9.94441,3.21286
0.1,3.6,2.2,4.72997,-5.91188,7.57119,2.66334
0.25,3.6,2.2,3.23278,-4.51632,5.5541,2.08442
0.5,3.6,2.2,2.48931,-3.85371,4.58779,1.74933
1,3.6,2.2,1.95514,-3.38766,3.91137,1.49208
0.05,3.7,2.2,6.52672,-7.5152,9.95371,3.22951
0.1,3.7,2.2,4.77847,-5.88093,7.57754,2.67617
0.25,3.7,2.2,3.26136,-4.50005,5.5576,2.09248
0.5,3.7,2.2,2.50709,-3.84432,4.58958,1.75474
1,3.7,2.2,1.96496,-3.38243,3.91177,1.49541
0.05,3.8,2.2,6.59614,-7.46847,9.96429,3.24639
0.1,3.8,2.2,4.82646,-5.85098,7.58477,2.68839
0.25,3.8,2.2,3.2896,-4.48436,5.56156,2.10028
0.5,3.8,2.2,2.52461,-3.83534,4.59168,1.75997
1,3.8,2.2,1.97471,-3.37765,3.91254,1.49866
0.05,3.9,2.2,6.66362,-7.42245,9.9748,3.26194
0.1,3.9,2.2,4.87306,-5.82143,7.59182,2.70011
0.25,3.9,2.2,3.31695,-4.46887,5.56534,2.10778
0.5,3.9,2.2,2.54149,-3.82641,4.59353,1.76494
1,3.9,2.2,1.98393,-3.37262,3.91287,1.50174
0.05,4,2.2,6.73126,-7.37832,9.98747,3.27745
0.1,4,2.2,4.91976,-5.79317,7.60033,2.71166
0.25,4,2.2,3.34436,-4.45418,5.56996,2.11512
0.5,4,2.2,2.55839,-3.81805,4.59596,1.76984
1,4,2.2,1.99329,-3.36817,3.9138,1.50482
0.05,0,2.3,13.9158,-4.8891,14.7497,4.06255
0.1,0,2.3,8.37893,-4.2253,9.38401,3.12589
0.25,0,2.3,4.50194,-3.55692,5.73752,2.25681
0.5,0,2.3,2.98429,-3.17406,4.35668,1.81287
1,0,2.3,2.11997,-2.87796,3.57448,1.50757
0.05,0.1,2.3,7.97473,-7.56388,10.9913,3.42193
0.1,0.1,2.3,5.19524,-5.90232,7.86307,2.67743
0.25,0.1,2.3,3.13755,-4.45384,5.44802,1.99159
0.5,0.1,2.3,2.28018,-3.72827,4.37027,1.64479
1,0.1,2.3,1.76359,-3.21549,3.66738,1.40767
0.05,0.2,2.3,5.8037,-8.84184,10.5764,2.92402
0.1,0.2,2.3,4.02625,-6.7238,7.8371,2.33529
0.25,0.2,2.3,2.63676,-4.90548,5.56922,1.79591
0.5,0.2,2.3,2.02305,-4.01345,4.49449,1.52374
1,0.2,2.3,1.63438,-3.3933,3.76639,1.33694
0.05,0.3,2.3,4.87483,-9.58598,10.7543,2.51187
0.1,0.3,2.3,3.52161,-7.20949,8.02362,2.05549
0.25,0.3,2.3,2.42051,-5.17892,5.71665,1.6402
0.5,0.3,2.3,1.91349,-4.19035,4.60657,1.43331
1,0.3,2.3,1.58066,-3.50666,3.84644,1.28807
0.05,0.4,2.3,4.46236,-10.0081,10.9579,2.197
0.1,0.4,2.3,3.29732,-7.49126,8.18482,1.87098
0.25,0.4,2.3,2.32665,-5.34438,5.82887,1.55751
0.5,0.4,2.3,1.86837,-4.30206,4.69026,1.39031
1,0.4,2.3,1.56037,-3.5815,3.90665,1.26915
0.05,0.5,2.3,4.28498,-10.2204,11.0823,2.13072
0.1,0.5,2.3,3.20386,-7.64065,8.28518,1.84531
0.25,0.5,2.3,2.29139,-5.43955,5.90247,1.5598
0.5,0.5,2.3,1.85465,-4.37133,4.74851,1.39999
1,0.5,2.3,1.55662,-3.63137,3.95094,1.27768
0.05,0.6,2.3,4.21855,-10.2921,11.1231,2.21125
0.1,0.6,2.3,3.17307,-7.69999,8.32816,1.90556
0.25,0.6,2.3,2.28512,-5.48658,5.94343,1.59755
0.5,0.6,2.3,1.8568,-4.41145,4.78629,1.42418
1,0.6,2.3,1.56135,-3.66411,3.9829,1.29132
0.05,0.7,2.3,4.21325,-10.2805,11.1103,2.28271
0.1,0.7,2.3,3.17728,-7.70277,8.33234,1.95929
0.25,0.7,2.3,2.29499,-5.50138,5.96089,1.6318
0.5,0.7,2.3,1.86775,-4.43141,4.80894,1.44665
1,0.7,2.3,1.57077,-3.68482,4.00565,1.3045
0.05,0.8,2.3,4.24038,-10.2126,11.058,2.34633
0.1,0.8,2.3,3.2005,-7.66762,8.30876,2.00754
0.25,0.8,2.3,2.3139,-5.49422,5.96159,1.66275
0.5,0.8,2.3,1.88368,-4.43737,4.82063,1.46719
1,0.8,2.3,1.58286,-3.6971,4.02169,1.3168
0.05,0.9,2.3,4.28583,-10.1101,10.981,2.40373
0.1,0.9,2.3,3.23456,-7.60781,8.26687,2.05113
0.25,0.9,2.3,2.33789,-5.47178,5.9503,1.69086
0.5,0.9,2.3,1.90233,-4.43316,4.82409,1.48598
1,0.9,2.3,1.59638,-3.7031,4.03254,1.32821
0.05,1,2.3,4.34329,-9.98958,10.8929,2.4562
0.1,1,2.3,3.27528,-7.53315,8.21436,2.09093
0.25,1,2.3,2.3647,-5.43881,5.93064,1.71656
0.5,1,2.3,1.92234,-4.42138,4.8212,1.5032
1,1,2.3,1.61051,-3.70417,4.03914,1.33878
0.05,1.1,2.3,4.40864,-9.86059,10.8013,2.50455
0.1,1.1,2.3,3.32063,-7.45099,8.15744,2.12762
0.25,1.1,2.3,2.39341,-5.39944,5.90613,1.74023
0.5,1.1,2.3,1.94313,-4.40438,4.81397,1.51909
1,1.1,2.3,1.62491,-3.70159,4.04254,1.3486
0.05,1.2,2.3,4.4807,-9.73242,10.7143,2.54976
0.1,1.2,2.3,3.36987,-7.36749,8.1016,2.16185
0.25,1.2,2.3,2.42366,-5.35713,5.87988,1.76225
0.5,1.2,2.3,1.96446,-4.38418,4.80418,1.53388
1,1.2,2.3,1.63939,-3.69639,4.04363,1.35777
0.05,1.3,2.3,4.55677,-9.6065,10.6324,2.59214
0.1,1.3,2.3,3.42162,-7.28463,8.04819,2.19394
0.25,1.3,2.3,2.45493,-5.31362,5.85331,1.78285
0.5,1.3,2.3,1.98611,-4.36203,4.7929,1.54769
1,1.3,2.3,1.65384,-3.6893,4.04304,1.36635
0.05,1.4,2.3,4.63541,-9.48427,10.5564,2.63205
0.1,1.4,2.3,3.4751,-7.2038,7.99819,2.22415
0.25,1.4,2.3,2.48694,-5.27016,5.82748,1.80223
0.5,1.4,2.3,2.00793,-4.33888,4.78096,1.56066
1,1.4,2.3,1.66818,-3.6809,4.04127,1.37443
0.05,1.5,2.3,4.71579,-9.36677,10.4869,2.66986
0.1,1.5,2.3,3.52979,-7.12594,7.95226,2.25276
0.25,1.5,2.3,2.51951,-5.22764,5.80311,1.82056
0.5,1.5,2.3,2.02987,-4.31546,4.76902,1.5729
1,1.5,2.3,1.6824,-3.67169,4.03878,1.38206
0.05,1.6,2.3,4.79698,-9.25386,10.4233,2.70551
0.1,1.6,2.3,3.58512,-7.05109,7.91018,2.27984
0.25,1.6,2.3,2.55236,-5.18634,5.78037,1.83794
0.5,1.6,2.3,2.05181,-4.29215,4.75735,1.5845
1,1.6,2.3,1.69643,-3.66193,4.03579,1.3893
0.05,1.7,2.3,4.8787,-9.14595,10.3658,2.73915
0.1,1.7,2.3,3.64089,-6.97956,7.87213,2.30557
0.25,1.7,2.3,2.58543,-5.14662,5.75952,1.85451
0.5,1.7,2.3,2.07373,-4.2693,4.74629,1.59556
1,1.7,2.3,1.7103,-3.65192,4.03257,1.39616
0.05,1.8,2.3,4.96047,-9.04271,10.3139,2.77155
0.1,1.8,2.3,3.69679,-6.91122,7.83781,2.33002
0.25,1.8,2.3,2.61856,-5.10853,5.74055,1.87024
0.5,1.8,2.3,2.09557,-4.24707,4.73593,1.60604
1,1.8,2.3,1.72398,-3.64181,4.02926,1.4027
0.05,1.9,2.3,5.04212,-8.94412,10.2674,2.80252
0.1,1.9,2.3,3.75268,-6.84604,7.80711,2.35344
0.25,1.9,2.3,2.65168,-5.07215,5.72347,1.88537
0.5,1.9,2.3,2.1173,-4.22562,4.7264,1.61609
1,1.9,2.3,1.73747,-3.63178,4.02599,1.40897
0.05,2,2.3,5.12334,-8.84977,10.2258,2.83215
0.1,2,2.3,3.80837,-6.78378,7.77968,2.37586
0.25,2,2.3,2.68471,-5.0374,5.70816,1.89979
0.5,2,2.3,2.13888,-4.20497,4.71769,1.62568
1,2,2.3,1.7508,-3.62196,4.02292,1.41501
0.05,2.1,2.3,5.20412,-8.75963,10.1889,2.86055
0.1,2.1,2.3,3.86385,-6.72442,7.75546,2.39738
0.25,2.1,2.3,2.71762,-5.0043,5.6946,1.91355
0.5,2.1,2.3,2.16032,-4.18521,4.70987,1.63487
1,2.1,2.3,1.76389,-3.61231,4.01996,1.42078
0.05,2.2,2.3,5.28428,-8.67331,10.1563,2.88792
0.1,2.2,2.3,3.91897,-6.66769,7.73411,2.41806
0.25,2.2,2.3,2.75034,-4.97273,5.68264,1.92689
0.5,2.2,2.3,2.18156,-4.16628,4.70288,1.64375
1,2.2,2.3,1.77676,-3.60289,4.01717,1.42629
0.05,2.3,2.3,5.36369,-8.59059,10.1276,2.91416
0.1,2.3,2.3,3.97365,-6.61341,7.71538,2.43791
0.25,2.3,2.3,2.78281,-4.9426,5.67215,1.93957
0.5,2.3,2.3,2.20259,-4.14817,4.69668,1.65223
1,2.3,2.3,1.78944,-3.5938,4.01466,1.43159
0.05,2.4,2.3,5.44232,-8.51125,10.1025,2.93941
0.1,2.4,2.3,4.02784,-6.56145,7.6991,2.45701
0.25,2.4,2.3,2.81502,-4.91382,5.66304,1.95194
0.5,2.4,2.3,2.22339,-4.13087,4.69122,1.66041
1,2.4,2.3,1.8019,-3.58498,4.01235,1.4367
0.05,2.5,2.3,5.52021,-8.43515,10.0809,2.96374
0.1,2.5,2.3,4.08157,-6.51171,7.68515,2.47536
0.25,2.5,2.3,2.84695,-4.88636,5.65523,1.96377
0.5,2.5,2.3,2.24397,-4.11435,4.6865,1.6683
1,2.5,2.3,1.81414,-3.57647,4.01027,1.44161
0.05,2.6,2.3,5.59714,-8.36196,10.0623,2.98716
0.1,2.6,2.3,4.13468,-6.46393,7.6732,2.49292
0.25,2.6,2.3,2.87853,-4.86006,5.64855,1.97508
0.5,2.6,2.3,2.26427,-4.09853,4.6824,1.6759
1,2.6,2.3,1.82616,-3.56827,4.00842,1.44635
0.05,2.7,2.3,5.67341,-8.29172,10.0469,3.00984
0.1,2.7,2.3,4.18737,-6.41815,7.66334,2.51001
0.25,2.7,2.3,2.90985,-4.83495,5.64305,1.9861
0.5,2.7,2.3,2.28435,-4.08345,4.67898,1.68324
1,2.7,2.3,1.83796,-3.56036,4.00677,1.45092
0.05,2.8,2.3,5.74895,-8.22422,10.0344,3.03175
0.1,2.8,2.3,4.23957,-6.37424,7.65538,2.52658
0.25,2.8,2.3,2.94088,-4.81094,5.63861,1.99681
0.5,2.8,2.3,2.3042,-4.06906,4.67618,1.69035
1,2.8,2.3,1.84959,-3.5528,4.00542,1.45535
0.05,2.9,2.3,5.82354,-8.1591,10.0242,3.05297
0.1,2.9,2.3,4.29114,-6.33192,7.64899,2.54254
0.25,2.9,2.3,2.97152,-4.78786,5.63502,2.00705
0.5,2.9,2.3,2.32372,-4.05517,4.67377,1.6972
1,2.9,2.3,1.86088,-3.5452,4.00391,1.4596
0.05,3,2.3,5.89705,-8.09618,10.0162,3.07349
0.1,3,2.3,4.34199,-6.29108,7.64399,2.55813
0.25,3,2.3,3.00173,-4.76568,5.63224,2.01694
0.5,3,2.3,2.34295,-4.04194,4.67191,1.70382
1,3,2.3,1.87203,-3.53818,4.0029,1.46374
0.05,3.1,2.3,5.97019,-8.0358,10.0109,3.09342
0.1,3.1,2.3,4.39259,-6.25197,7.6408,2.57328
0.25,3.1,2.3,3.03178,-4.74453,5.63047,2.02649
0.5,3.1,2.3,2.36204,-4.02937,4.67066,1.71032
1,3.1,2.3,1.88306,-3.5315,4.00217,1.46779
0.05,3.2,2.3,6.04229,-7.97737,10.0074,3.11289
0.1,3.2,2.3,4.44247,-6.21414,7.63879,2.58781
0.25,3.2,2.3,3.06137,-4.72414,5.62934,2.03579
0.5,3.2,2.3,2.38079,-4.01728,4.66976,1.71655
1,3.2,2.3,1.89383,-3.52502,4.00154,1.47167
0.05,3.3,2.3,6.11395,-7.92118,10.0063,3.13164
0.1,3.3,2.3,4.49203,-6.17781,7.6383,2.60203
0.25,3.3,2.3,3.09076,-4.70462,5.62905,2.04484
0.5,3.3,2.3,2.39935,-4.00571,4.66932,1.72261
1,3.3,2.3,1.90437,-3.51861,4.00091,1.47543
0.05,3.4,2.3,6.18494,-7.86697,10.0071,3.15006
0.1,3.4,2.3,4.54114,-6.14283,7.63913,2.61584
0.25,3.4,2.3,3.11987,-4.68591,5.62951,2.05363
0.5,3.4,2.3,2.41771,-3.99472,4.66938,1.72851
1,3.4,2.3,1.91486,-3.51275,4.00076,1.47912
0.05,3.5,2.3,6.25456,-7.81408,10.009,3.16772
0.1,3.5,2.3,4.58932,-6.10873,7.64058,2.62909
0.25,3.5,2.3,3.14839,-4.66772,5.63027,2.0621
0.5,3.5,2.3,2.43565,-3.98404,4.66957,1.7342
1,3.5,2.3,1.92502,-3.50697,4.00057,1.48266
0.05,3.6,2.3,6.32404,-7.76334,10.0131,3.18501
0.1,3.6,2.3,4.63739,-6.07606,7.64356,2.64216
0.25,3.6,2.3,3.17683,-4.65037,5.63189,2.07042
0.5,3.6,2.3,2.45348,-3.97389,4.67026,1.73979
1,3.6,2.3,1.93504,-3.50133,4.00047,1.48611
0.05,3.7,2.3,6.39211,-7.71377,10.018,3.20178
0.1,3.7,2.3,4.68447,-6.04414,7.64695,2.65461
0.25,3.7,2.3,3.20464,-4.63345,5.6337,2.07844
0.5,3.7,2.3,2.47088,-3.96402,4.67105,1.7451
1,3.7,2.3,1.94483,-3.496,4.00054,1.48946
0.05,3.8,2.3,6.45994,-7.66601,10.0249,3.21779
0.1,3.8,2.3,4.73137,-6.01346,7.65164,2.66706
0.25,3.8,2.3,3.23232,-4.61726,5.63622,2.0863
0.5,3.8,2.3,2.48814,-3.95461,4.67224,1.75038
1,3.8,2.3,1.95447,-3.49078,4.00069,1.49272
0.05,3.9,2.3,6.52695,-7.61965,10.033,3.2342
0.1,3.9,2.3,4.77771,-5.98369,7.65709,2.67901
0.25,3.9,2.3,3.25964,-4.60161,5.63915,2.09392
0.5,3.9,2.3,2.50515,-3.94558,4.67369,1.75548
1,3.9,2.3,1.96393,-3.48585,4.00102,1.49589
0.05,4,2.3,6.59345,-7.57477,10.0424,3.24967
0.1,4,2.3,4.82366,-5.95491,7.66346,2.69062
0.25,4,2.3,3.28669,-4.58654,5.64258,2.10138
0.5,4,2.3,2.52194,-3.9369,4.6754,1.7604
1,4,2.3,1.97328,-3.48106,4.00145,1.49901
0.05,0,2.4,13.9158,-5.06123,14.8076,4.06255
0.1,0,2.4,8.37893,-4.3791,9.45426,3.12589
0.25,0,2.4,4.50194,-3.69282,5.82275,2.25681
0.5,0,2.4,2.98429,-3.30014,4.44937,1.81287
1,0,2.4,2.11998,-2.99738,3.67132,1.50757
0.05,0.1,2.4,7.92484,-7.79334,11.1148,3.41606
0.1,0.1,2.4,5.16591,-6.0932,7.98835,2.67308
0.25,0.1,2.4,3.1232,-4.61074,5.56896,1.98878
0.5,0.1,2.4,2.27193,-3.86802,4.48589,1.64284
1,0.1,2.4,1.75901,-3.34368,3.77814,1.40638
0.05,0.2,2.4,5.74286,-9.09698,10.758,2.91403
0.1,0.2,2.4,3.9889,-6.93132,7.99716,2.32793
0.25,0.2,2.4,2.61749,-5.07197,5.70755,1.79111
0.5,0.2,2.4,2.01159,-4.15965,4.62052,1.52038
1,0.2,2.4,1.62787,-3.52581,3.88347,1.33468
0.05,0.3,2.4,4.80948,-9.85231,10.9635,2.49839
