F,n,x0,force_x,force_y,abs(force),max_height
0.5,0.1,3,3.06759,-5.37894,6.19218,1.98021
1,0.1,3,2.24093,-4.59821,5.11521,1.6389
0.05,0.2,3,7.49526,-11.9221,14.0825,3.5593
0.1,0.2,3,5.16898,-9.18187,10.5368,2.8434
0.25,0.2,3,3.30575,-6.77942,7.54245,2.15141
0.5,0.2,3,2.46577,-5.57241,6.09358,1.78329
1,0.2,3,1.92591,-4.71932,5.09717,1.51921
0.05,0.3,3,5.53281,-12.3403,13.5238,2.96486
0.1,0.3,3,4.01819,-9.43165,10.2519,2.42447
0.25,0.3,3,2.75455,-6.90714,7.43614,1.90254
0.5,0.3,3,2.15847,-5.65413,6.05212,1.62406
1,0.3,3,1.75986,-4.7749,5.08889,1.423
0.05,0.4,3,4.59978,-12.4677,13.2892,2.4711
0.1,0.4,3,3.44724,-9.49798,10.1042,2.07709
0.25,0.4,3,2.46615,-6.93762,7.36291,1.69725
0.5,0.4,3,1.99179,-5.67667,6.01596,1.49313
1,0.4,3,1.66676,-4.79495,5.07638,1.34386
0.05,0.5,3,4.14986,-12.4397,13.1137,2.05977
0.1,0.5,3,3.16004,-9.46648,9.97998,1.78936
0.25,0.5,3,2.31253,-6.91497,7.2914,1.52769
0.5,0.5,3,1.89955,-5.66585,5.9758,1.38477
1,0.5,3,1.61342,-4.7943,5.0585,1.27806
0.05,0.6,3,3.94256,-12.3315,12.9464,2.10436
0.1,0.6,3,3.02044,-9.38331,9.85746,1.82677
0.25,0.6,3,2.23272,-6.86347,7.21749,1.5506
0.5,0.6,3,1.84953,-5.63615,5.93186,1.39759
1,0.6,3,1.58333,-4.78136,5.0367,1.28272
0.05,0.7,3,3.8578,-12.1837,12.7798,2.16488
0.1,0.7,3,2.95931,-9.27511,9.73577,1.8709
0.25,0.7,3,2.19462,-6.79753,7.14302,1.57723
0.5,0.7,3,1.82433,-5.59636,5.8862,1.41394
1,0.7,3,1.56738,-4.76138,5.01273,1.29107
0.05,0.8,3,3.83816,-12.0176,12.6156,2.22041
0.1,0.8,3,2.94162,-9.15571,9.61666,1.9118
0.25,0.8,3,2.18102,-6.7251,7.06993,1.6022
0.5,0.8,3,1.81432,-5.55155,5.8405,1.4296
1,0.8,3,1.56036,-4.73745,4.9878,1.2995
0.05,0.9,3,3.85493,-11.8468,12.4582,2.27178
0.1,0.9,3,2.94912,-9.0341,9.50327,1.94988
0.25,0.9,3,2.18234,-6.65128,7.00015,1.62564
0.5,0.9,3,1.81387,-5.50503,5.79616,1.44446
1,0.9,3,1.55914,-4.71166,4.96293,1.3077
0.05,1,3,3.89259,-11.6778,12.3095,2.31961
0.1,1,3,2.97161,-8.91482,9.39705,1.98546
0.25,1,3,2.19295,-6.57886,6.93472,1.6477
0.5,1,3,1.81959,-5.45877,5.75405,1.45856
1,1,3,1.56178,-4.68533,4.93877,1.31562
0.05,1.1,3,3.94221,-11.5118,12.1681,2.36427
0.1,1.1,3,3.00305,-8.79917,9.29751,2.01882
0.25,1.1,3,2.2094,-6.50894,6.8737,1.66853
0.5,1.1,3,1.82932,-5.41372,5.71444,1.47194
1,1.1,3,1.56699,-4.65918,4.91563,1.32323
0.05,1.2,3,4.00011,-11.3537,12.0377,2.40633
0.1,1.2,3,3.04055,-8.68949,9.20609,2.05032
0.25,1.2,3,2.22981,-6.44269,6.81765,1.68827
0.5,1.2,3,1.84181,-5.3707,5.67773,1.48467
1,1.2,3,1.574,-4.63379,4.89382,1.33055
0.05,1.3,3,4.06295,-11.2025,11.9165,2.446
0.1,1.3,3,3.08183,-8.58539,9.12176,2.08014
0.25,1.3,3,2.25278,-6.38006,6.7661,1.70701
0.5,1.3,3,1.85613,-5.32983,5.64378,1.49683
1,1.3,3,1.58224,-4.60938,4.87338,1.33759
0.05,1.4,3,4.12897,-11.0585,11.8042,2.4836
0.1,1.4,3,3.1256,-8.48686,9.04412,2.10844
0.25,1.4,3,2.2775,-6.32102,6.7188,1.72487
0.5,1.4,3,1.87173,-5.29119,5.61249,1.50844
1,1.4,3,1.59135,-4.58608,4.85433,1.34436
0.05,1.5,3,4.19693,-10.9214,11.7001,2.51924
0.1,1.5,3,3.17096,-8.39353,8.97254,2.13536
0.25,1.5,3,2.30339,-6.26536,6.67535,1.7419
0.5,1.5,3,1.88819,-5.25472,5.58367,1.51956
1,1.5,3,1.60105,-4.56391,4.83659,1.35088
0.05,1.6,3,4.26605,-10.791,11.6036,2.55318
0.1,1.6,3,3.21734,-8.30515,8.90656,2.16103
0.25,1.6,3,2.33006,-6.21289,6.63545,1.75821
0.5,1.6,3,1.90525,-5.22032,5.55714,1.53021
1,1.6,3,1.61117,-4.54288,4.82013,1.35716
0.05,1.7,3,4.33584,-10.6669,11.5145,2.58556
0.1,1.7,3,3.26435,-8.22145,8.8458,2.18556
0.25,1.7,3,2.35725,-6.16341,6.59881,1.77382
0.5,1.7,3,1.92271,-5.1879,5.53273,1.54045
1,1.7,3,1.62158,-4.52297,4.80487,1.36323
0.05,1.8,3,4.40594,-10.5489,11.4321,2.61642
0.1,1.8,3,3.31173,-8.14209,8.78983,2.20903
0.25,1.8,3,2.38477,-6.1167,6.56515,1.78882
0.5,1.8,3,1.94044,-5.15732,5.51029,1.5503
1,1.8,3,1.63217,-4.50412,4.79073,1.36909
0.05,1.9,3,4.47609,-10.4365,11.3559,2.64602
0.1,1.9,3,3.35927,-8.06675,8.73826,2.23153
0.25,1.9,3,2.4125,-6.07255,6.53422,1.80323
0.5,1.9,3,1.95833,-5.12846,5.48964,1.55979
1,1.9,3,1.64287,-4.4863,4.77764,1.37476
0.05,2,3,4.54606,-10.3294,11.2855,2.67441
0.1,2,3,3.40681,-7.99513,8.69071,2.25314
0.25,2,3,2.4403,-6.03076,6.50577,1.81709
0.5,2,3,1.9763,-5.1012,5.47065,1.56893
1,2,3,1.65364,-4.46943,4.76553,1.38022
0.05,2.1,3,4.6157,-10.2271,11.2204,2.70158
0.1,2.1,3,3.45423,-7.92695,8.64686,2.27393
0.25,2.1,3,2.46812,-5.99114,6.47961,1.83044
0.5,2.1,3,1.9943,-5.07541,5.45317,1.57775
1,2.1,3,1.66442,-4.45346,4.75433,1.38553
0.05,2.2,3,4.68491,-10.1293,11.1603,2.72766
0.1,2.2,3,3.50144,-7.86196,8.60642,2.29393
0.25,2.2,3,2.49588,-5.95352,6.45553,1.84331
0.5,2.2,3,2.01227,-5.051,5.43708,1.58624
1,2.2,3,1.67519,-4.43834,4.74396,1.39068
0.05,2.3,3,4.75364,-10.0358,11.1047,2.75304
0.1,2.3,3,3.54841,-7.79993,8.56914,2.31319
0.25,2.3,3,2.52356,-5.91778,6.43338,1.85572
0.5,2.3,3,2.0302,-5.02786,5.42228,1.59449
1,2.3,3,1.68592,-4.42402,4.73437,1.39567
0.05,2.4,3,4.82175,-9.94612,11.0533,2.77748
0.1,2.4,3,3.59504,-7.74062,8.53472,2.33176
0.25,2.4,3,2.55109,-5.88373,6.41298,1.86773
0.5,2.4,3,2.04804,-5.00589,5.40864,1.60243
1,2.4,3,1.69659,-4.41043,4.72549,1.40052
0.05,2.5,3,4.88923,-9.86009,11.0057,2.80109
0.1,2.5,3,3.64132,-7.68383,8.50297,2.3497
0.25,2.5,3,2.57845,-5.85126,6.39419,1.87934
0.5,2.5,3,2.06576,-4.985,5.39607,1.61015
1,2.5,3,1.70718,-4.39753,4.71728,1.40524
0.05,2.6,3,4.95611,-9.77755,10.9619,2.82392
0.1,2.6,3,3.68723,-7.62945,8.47373,2.36702
0.25,2.6,3,2.60563,-5.82029,6.37692,1.89056
0.5,2.6,3,2.08338,-4.96515,5.38453,1.61762
1,2.6,3,1.71768,-4.38527,4.70968,1.40979
0.05,2.7,3,5.02225,-9.69813,10.9214,2.846
0.1,2.7,3,3.7327,-7.57722,8.44674,2.38375
0.25,2.7,3,2.6326,-5.79065,6.36099,1.90143
0.5,2.7,3,2.10083,-4.94621,5.37387,1.62486
1,2.7,3,1.72808,-4.37361,4.70263,1.41422
0.05,2.8,3,5.08772,-9.62174,10.8841,2.86739
0.1,2.8,3,3.77776,-7.52708,8.42191,2.40005
0.25,2.8,3,2.65935,-5.76231,6.34637,1.91195
0.5,2.8,3,2.11815,-4.92817,5.36408,1.63186
1,2.8,3,1.73838,-4.36252,4.69612,1.4185
0.05,2.9,3,5.15265,-9.54833,10.8499,2.88806
0.1,2.9,3,3.82249,-7.47897,8.39919,2.41583
0.25,2.9,3,2.68592,-5.73522,6.333,1.92219
0.5,2.9,3,2.13534,-4.91098,5.35513,1.63869
1,2.9,3,1.74858,-4.35198,4.69012,1.4227
0.05,3,3,5.21687,-9.4776,10.8185,2.90805
0.1,3,3,3.86677,-7.43268,8.37834,2.43115
0.25,3,3,2.71225,-5.70923,6.32073,1.93211
0.5,3,3,2.15236,-4.89455,5.34689,1.64532
1,3,3,1.75866,-4.34193,4.68457,1.42676
0.05,3.1,3,5.28045,-9.40937,10.7898,2.92745
0.1,3.1,3,3.91064,-7.38809,8.35924,2.44599
0.25,3.1,3,2.73835,-5.68428,6.30948,1.94174
0.5,3.1,3,2.16921,-4.87883,5.33933,1.65176
1,3.1,3,1.76862,-4.33234,4.67944,1.43072
0.05,3.2,3,5.34347,-9.34366,10.7637,2.94638
0.1,3.2,3,3.95413,-7.34517,8.34186,2.46041
0.25,3.2,3,2.76423,-5.66034,6.29924,1.95111
0.5,3.2,3,2.18591,-4.8638,5.33243,1.65803
1,3.2,3,1.77846,-4.32319,4.67471,1.43459
0.05,3.3,3,5.40561,-9.27996,10.7396,2.96482
0.1,3.3,3,3.99706,-7.30363,8.32583,2.47435
0.25,3.3,3,2.78979,-5.63724,6.28978,1.96021
0.5,3.3,3,2.20238,-4.84935,5.32604,1.66411
1,3.3,3,1.78815,-4.31441,4.67029,1.43834
0.05,3.4,3,5.46742,-9.21863,10.718,2.98283
0.1,3.4,3,4.03977,-7.26368,8.31149,2.48788
0.25,3.4,3,2.81522,-5.6151,6.28131,1.96905
0.5,3.4,3,2.21875,-4.83556,5.32029,1.67005
1,3.4,3,1.79776,-4.30606,4.66627,1.44202
0.05,3.5,3,5.52837,-9.15912,10.6982,3.00029
0.1,3.5,3,4.08191,-7.22497,8.29833,2.50113
0.25,3.5,3,2.84032,-5.59371,6.27352,1.97773
0.5,3.5,3,2.2349,-4.82227,5.31499,1.67581
1,3.5,3,1.8072,-4.29804,4.66252,1.44559
0.05,3.6,3,5.58895,-9.10175,10.6807,3.01737
0.1,3.6,3,4.12382,-7.1877,8.28667,2.5141
0.25,3.6,3,2.86529,-5.57319,6.26661,1.98614
0.5,3.6,3,2.25093,-4.80959,5.31026,1.68146
1,3.6,3,1.81658,-4.29041,4.65914,1.44908
0.05,3.7,3,5.64862,-9.04591,10.6647,3.03427
0.1,3.7,3,4.16511,-7.15144,8.27594,2.52668
0.25,3.7,3,2.88988,-5.55327,6.26021,1.99428
0.5,3.7,3,2.2667,-4.7973,5.30585,1.68692
1,3.7,3,1.82576,-4.28303,4.65594,1.45247
0.05,3.8,3,5.70771,-8.99177,10.6504,3.05062
0.1,3.8,3,4.20601,-7.11633,8.26636,2.53893
0.25,3.8,3,2.91424,-5.53405,6.25447,2.00222
0.5,3.8,3,2.2823,-4.78549,5.30187,1.69225
1,3.8,3,1.83482,-4.27597,4.653,1.45578
0.05,3.9,3,5.76635,-8.93943,10.6379,3.06643
0.1,3.9,3,4.24658,-7.0824,8.25795,2.55094
0.25,3.9,3,2.9384,-5.51552,6.24941,2.00988
0.5,3.9,3,2.29775,-4.77416,5.29832,1.69746
1,3.9,3,1.84377,-4.26921,4.65034,1.45901
0.05,4,3,5.82422,-8.88845,10.6267,3.08189
0.1,4,3,4.28667,-7.0494,8.25042,2.5626
0.25,4,3,2.96227,-5.49755,6.24485,2.01748
0.5,4,3,2.31299,-4.7632,5.29509,1.70253
1,4,3,1.85258,-4.26268,4.64785,1.46215
0.05,0,3.1,23.5964,-8.35921,25.0333,5.3176
0.1,0,3.1,13.947,-7.0853,15.6436,4.06421
0.25,0,3.1,7.17574,-5.78273,9.21581,2.88168
0.5,0,3.1,4.50987,-5.02615,6.75286,2.2579
1,0,3.1,2.97179,-4.43755,5.34073,1.80853
0.05,0.1,3.1,11.7839,-11.1621,16.2313,4.27292
0.1,0.1,3.1,7.57878,-8.77255,11.5929,3.34619
0.25,0.1,3.1,4.40247,-6.6307,7.95915,2.453
0.5,0.1,3.1,3.05658,-5.52703,6.31591,1.97803
1,0.1,3.1,2.2347,-4.73416,5.23508,1.63741
0.05,0.2,3.1,7.42683,-12.1737,14.2604,3.54976
0.1,0.2,3.1,5.12557,-9.38905,10.697,2.83597
0.25,0.2,3.1,3.28249,-6.94761,7.68401,2.14632
0.5,0.2,3.1,2.45149,-5.72099,6.22411,1.7796
1,0.2,3.1,1.91744,-4.85517,5.22008,1.51664
0.05,0.3,3.1,5.46774,-12.5907,13.7266,2.95241
0.1,0.3,3.1,3.97586,-9.63748,10.4254,2.41492
0.25,0.3,3.1,2.7307,-7.07378,7.58255,1.89598
0.5,0.3,3.1,2.14326,-5.80144,6.18468,1.61928
1,0.3,3.1,1.7505,-4.90964,5.21237,1.41963
0.05,0.4,3.1,4.54058,-12.7159,13.5022,2.45783
0.1,0.4,3.1,3.40731,-9.70073,10.2817,2.06652
0.25,0.4,3.1,2.44279,-7.10177,7.51015,1.68989
0.5,0.4,3.1,1.97646,-5.82208,6.14841,1.48769
1,0.4,3.1,1.65706,-4.92822,5.19935,1.33995
0.05,0.5,3.1,4.09448,-12.6834,13.3279,2.04654
0.1,0.5,3.1,3.12216,-9.6655,10.1573,1.77861
0.25,0.5,3.1,2.28985,-7.07632,7.43759,1.52009
0.5,0.5,3.1,1.88435,-5.80916,6.10713,1.37905
1,0.5,3.1,1.6036,-4.92597,5.18042,1.27384
0.05,0.6,3.1,3.88952,-12.5712,13.1591,2.08999
0.1,0.6,3.1,2.98391,-9.57884,10.0328,1.81552
0.25,0.6,3.1,2.21055,-7.02219,7.3619,1.5428
0.5,0.6,3.1,1.83447,-5.77743,6.06168,1.39188
1,0.6,3.1,1.57347,-4.91148,5.15737,1.2788
0.05,0.7,3.1,3.80579,-12.4188,12.9888,2.14987
0.1,0.7,3.1,2.92341,-9.46702,9.90812,1.85918
0.25,0.7,3.1,2.17269,-6.9536,7.28513,1.56917
0.5,0.7,3.1,1.80933,-5.7356,6.01421,1.40812
1,0.7,3.1,1.55747,-4.88991,5.13195,1.28716
0.05,0.8,3.1,3.78632,-12.249,12.8208,2.20485
0.1,0.8,3.1,2.90579,-9.34451,9.78588,1.89967
0.25,0.8,3.1,2.15912,-6.87891,7.2098,1.5939
0.5,0.8,3.1,1.79928,-5.689,5.96675,1.42366
1,0.8,3.1,1.55039,-4.86456,5.10565,1.29556
0.05,0.9,3.1,3.80261,-12.0746,12.6592,2.25574
0.1,0.9,3.1,2.91302,-9.22016,9.66938,1.93736
0.25,0.9,3.1,2.16029,-6.80309,7.13785,1.61711
0.5,0.9,3.1,1.79872,-5.64089,5.92073,1.43841
1,0.9,3.1,1.54908,-4.83747,5.07945,1.30372
0.05,1,3.1,3.83948,-11.9024,12.5063,2.30315
0.1,1,3.1,2.93499,-9.09846,9.56013,1.97261
0.25,1,3.1,2.17062,-6.72891,7.07035,1.63896
0.5,1,3.1,1.80426,-5.59321,5.87702,1.45239
1,1,3.1,1.5516,-4.80996,5.05403,1.31159
0.05,1.1,3.1,3.88808,-11.7334,12.3609,2.34741
0.1,1.1,3.1,2.96573,-8.98054,9.45758,2.00566
0.25,1.1,3.1,2.18668,-6.6574,7.00732,1.65961
0.5,1.1,3.1,1.81375,-5.54688,5.83589,1.46566
1,1.1,3.1,1.55668,-4.78273,5.02969,1.31915
0.05,1.2,3.1,3.94481,-11.5725,12.2264,2.38912
0.1,1.2,3.1,3.00243,-8.86879,9.36323,2.03689
0.25,1.2,3.1,2.20662,-6.5897,6.94934,1.67917
0.5,1.2,3.1,1.82595,-5.50269,5.79774,1.4783
1,1.2,3.1,1.56353,-4.75636,5.00675,1.32642
0.05,1.3,3.1,4.00644,-11.4188,12.1013,2.42849
0.1,1.3,3.1,3.04286,-8.76284,9.27612,2.06646
0.25,1.3,3.1,2.2291,-6.52578,6.89599,1.69776
0.5,1.3,3.1,1.83997,-5.46079,5.76244,1.49036
1,1.3,3.1,1.57161,-4.73106,4.98527,1.33341
0.05,1.4,3.1,4.07115,-11.2724,11.9851,2.46576
0.1,1.4,3.1,3.0857,-8.66251,9.19569,2.09453
0.25,1.4,3.1,2.25328,-6.46551,6.8469,1.71547
0.5,1.4,3.1,1.85523,-5.42118,5.72984,1.50189
1,1.4,3.1,1.58053,-4.70693,4.96521,1.34013
0.05,1.5,3.1,4.13783,-11.1331,11.8772,2.5012
0.1,1.5,3.1,3.13015,-8.5676,9.12149,2.12125
0.25,1.5,3.1,2.27861,-6.40875,6.80177,1.73238
0.5,1.5,3.1,1.87135,-5.38383,5.69979,1.51292
1,1.5,3.1,1.59005,-4.68401,4.94654,1.34661
0.05,1.6,3.1,4.20565,-11.0006,11.7771,2.53489
0.1,1.6,3.1,3.1756,-8.4777,9.05295,2.14674
0.25,1.6,3.1,2.30472,-6.35524,6.76024,1.74857
0.5,1.6,3.1,1.88806,-5.34862,5.67208,1.52349
1,1.6,3.1,1.59999,-4.66228,4.92918,1.35286
0.05,1.7,3.1,4.27411,-10.8746,11.6844,2.56705
0.1,1.7,3.1,3.22167,-8.39257,8.98968,2.17111
0.25,1.7,3.1,2.33134,-6.30479,6.72202,1.76407
0.5,1.7,3.1,1.90516,-5.31544,5.64655,1.53367
1,1.7,3.1,1.61021,-4.64172,4.91308,1.35887
0.05,1.8,3.1,4.34291,-10.7547,11.5985,2.59778
0.1,1.8,3.1,3.26812,-8.31187,8.93128,2.19443
0.25,1.8,3.1,2.35829,-6.25717,6.68683,1.77897
0.5,1.8,3.1,1.92253,-5.28414,5.62301,1.54346
1,1.8,3.1,1.62061,-4.62227,4.89814,1.36471
0.05,1.9,3.1,4.41176,-10.6406,11.519,2.6272
0.1,1.9,3.1,3.31472,-8.2353,8.87736,2.21681
0.25,1.9,3.1,2.38544,-6.21216,6.65442,1.79329
0.5,1.9,3.1,1.94006,-5.25462,5.60132,1.55289
1,1.9,3.1,1.63113,-4.60388,4.88429,1.37035
0.05,2,3.1,4.48041,-10.5317,11.4452,2.65536
0.1,2,3.1,3.36132,-8.16247,8.82748,2.23829
0.25,2,3.1,2.41268,-6.16955,6.62453,1.80708
0.5,2,3.1,1.95767,-5.22672,5.58131,1.56199
1,2,3.1,1.64171,-4.58648,4.87145,1.37578
0.05,2.1,3.1,4.54878,-10.4279,11.3768,2.6825
0.1,2.1,3.1,3.40782,-8.09318,8.78139,2.25897
0.25,2.1,3.1,2.43993,-6.12917,6.59697,1.82036
0.5,2.1,3.1,1.97532,-5.20033,5.56285,1.57077
1,2.1,3.1,1.65232,-4.57001,4.85954,1.38106
0.05,2.2,3.1,4.61674,-10.3287,11.3135,2.70847
0.1,2.2,3.1,3.45414,-8.02713,8.73876,2.27889
0.25,2.2,3.1,2.46714,-6.09084,6.57153,1.83317
0.5,2.2,3.1,1.99295,-5.17535,5.54582,1.57923
1,2.2,3.1,1.66291,-4.55442,4.84851,1.38617
0.05,2.3,3.1,4.68419,-10.2337,11.2548,2.73361
0.1,2.3,3.1,3.50019,-7.96407,8.69929,2.29808
0.25,2.3,3.1,2.49425,-6.05438,6.54804,1.84553
0.5,2.3,3.1,2.01052,-5.15166,5.53009,1.5874
1,2.3,3.1,1.67347,-4.53965,4.83827,1.39116
0.05,2.4,3.1,4.75113,-10.1427,11.2004,2.75791
0.1,2.4,3.1,3.54597,-7.90384,8.66282,2.31656
0.25,2.4,3.1,2.52125,-6.0197,6.52637,1.85748
0.5,2.4,3.1,2.02804,-5.1292,5.51558,1.59535
1,2.4,3.1,1.68397,-4.52564,4.82879,1.39598
0.05,2.5,3.1,4.81743,-10.0554,11.1499,2.78141
0.1,2.5,3.1,3.59138,-7.84615,8.62903,2.33444
0.25,2.5,3.1,2.54809,-5.98662,6.50633,1.86904
0.5,2.5,3.1,2.04544,-5.10783,5.50216,1.60303
1,2.5,3.1,1.69441,-4.51234,4.81998,1.40066
0.05,2.6,3.1,4.88309,-9.97164,11.1031,2.80414
0.1,2.6,3.1,3.63643,-7.79088,8.59775,2.35172
0.25,2.6,3.1,2.57474,-5.95503,6.48781,1.88024
0.5,2.6,3.1,2.06272,-5.0875,5.48976,1.61048
1,2.6,3.1,1.70475,-4.49971,4.81181,1.40522
0.05,2.7,3.1,4.94809,-9.89105,11.0597,2.82614
0.1,2.7,3.1,3.68107,-7.73783,8.5688,2.36841
0.25,2.7,3.1,2.6012,-5.92484,6.4707,1.89107
0.5,2.7,3.1,2.07988,-5.06812,5.4783,1.6177
1,2.7,3.1,1.71501,-4.48769,4.80423,1.40963
0.05,2.8,3.1,5.01252,-9.81363,11.0196,2.84747
0.1,2.8,3.1,3.72537,-7.68695,8.54211,2.38468
0.25,2.8,3.1,2.62748,-5.89598,6.45494,1.90158
0.5,2.8,3.1,2.09691,-5.04967,5.46774,1.62471
1,2.8,3.1,1.72517,-4.47626,4.7972,1.41391
0.05,2.9,3.1,5.07622,-9.73904,10.9826,2.86813
0.1,2.9,3.1,3.76923,-7.63802,8.51742,2.40035
0.25,2.9,3.1,2.65352,-5.86832,6.44037,1.91178
0.5,2.9,3.1,2.11378,-5.03204,5.45798,1.63149
1,2.9,3.1,1.73522,-4.46538,4.79068,1.41808
0.05,3,3.1,5.13921,-9.6671,10.9483,2.88809
0.1,3,3.1,3.81264,-7.59089,8.49457,2.41557
0.25,3,3.1,2.67932,-5.84177,6.4269,1.92167
0.5,3,3.1,2.13048,-5.01518,5.44894,1.6381
1,3,3.1,1.74515,-4.45498,4.7846,1.42214
0.05,3.1,3.1,5.20178,-9.59796,10.9169,2.90747
0.1,3.1,3.1,3.85578,-7.54564,8.47371,2.43041
0.25,3.1,3.1,2.70498,-5.81638,6.4146,1.93129
0.5,3.1,3.1,2.14707,-4.99911,5.44068,1.64454
1,3.1,3.1,1.755,-4.44511,4.77902,1.4261
0.05,3.2,3.1,5.2637,-9.53123,10.8881,2.92617
0.1,3.2,3.1,3.8985,-7.50204,8.45452,2.4448
0.25,3.2,3.1,2.7304,-5.79197,6.40328,1.94066
0.5,3.2,3.1,2.16351,-4.98372,5.43307,1.6508
1,3.2,3.1,1.76473,-4.43568,4.77384,1.42996
0.05,3.3,3.1,5.32493,-9.46673,10.8616,2.94457
0.1,3.3,3.1,3.94077,-7.45994,8.43684,2.45878
0.25,3.3,3.1,2.75556,-5.76848,6.39285,1.94975
0.5,3.3,3.1,2.17975,-4.96896,5.42604,1.65689
1,3.3,3.1,1.77433,-4.42666,4.76902,1.43372
0.05,3.4,3.1,5.38537,-9.40422,10.837,2.96248
0.1,3.4,3.1,3.98253,-7.41918,8.4205,2.47237
0.25,3.4,3.1,2.78043,-5.74581,6.38319,1.95857
0.5,3.4,3.1,2.19579,-4.95476,5.41951,1.66281
1,3.4,3.1,1.78378,-4.418,4.76451,1.43737
0.05,3.5,3.1,5.4456,-9.3441,10.8151,2.97999
0.1,3.5,3.1,4.02416,-7.38005,8.40589,2.4855
0.25,3.5,3.1,2.80523,-5.72412,6.37454,1.96727
0.5,3.5,3.1,2.21177,-4.94123,5.41366,1.6686
1,3.5,3.1,1.79319,-4.40978,4.76043,1.44096
0.05,3.6,3.1,5.50485,-9.28562,10.7947,2.99696
0.1,3.6,3.1,4.06512,-7.34198,8.39225,2.49837
0.25,3.6,3.1,2.82963,-5.70306,6.36646,1.97563
0.5,3.6,3.1,2.22748,-4.92813,5.40815,1.67421
1,3.6,3.1,1.8024,-4.40185,4.75656,1.44444
0.05,3.7,3.1,5.56376,-9.22919,10.7765,3.01354
0.1,3.7,3.1,4.10587,-7.30531,8.38008,2.51097
0.25,3.7,3.1,2.85391,-5.68285,6.35922,1.98374
0.5,3.7,3.1,2.24309,-4.91561,5.40321,1.67971
1,3.7,3.1,1.81154,-4.39429,4.75305,1.44785
0.05,3.8,3.1,5.62199,-9.17435,10.7599,3.02994
0.1,3.8,3.1,4.14615,-7.2697,8.36894,2.52326
0.25,3.8,3.1,2.87791,-5.66328,6.35257,1.99177
0.5,3.8,3.1,2.25849,-4.90352,5.39864,1.68505
1,3.8,3.1,1.82053,-4.387,4.74975,1.45116
0.05,3.9,3.1,5.67911,-9.12076,10.7443,3.04548
0.1,3.9,3.1,4.1857,-7.23493,8.35849,2.53514
0.25,3.9,3.1,2.90147,-5.6442,6.3463,1.99949
0.5,3.9,3.1,2.27359,-4.89177,5.39431,1.69022
1,3.9,3.1,1.82931,-4.37993,4.7466,1.45438
0.05,4,3.1,5.73641,-9.06936,10.7312,3.06118
0.1,4,3.1,4.22536,-7.20163,8.34968,2.54685
0.25,4,3.1,2.9251,-5.62601,6.34099,2.00709
0.5,4,3.1,2.28872,-4.88062,5.39061,1.69533
1,4,3.1,1.83811,-4.37327,4.74385,1.45756
0.05,0,3.2,23.5958,-8.57079,25.1042,5.31757
0.1,0,3.2,13.9467,-7.26986,15.7277,4.06419
0.25,0,3.2,7.17562,-5.9404,9.31546,2.88166
0.5,0,3.2,4.50981,-5.16895,6.85977,2.25789
1,0,3.2,2.97176,-4.571,5.4521,1.80853
0.05,0.1,3.2,11.7206,-11.4028,16.3523,4.2666
0.1,0.1,3.2,7.54187,-8.97429,11.7225,3.34119
0.25,0.1,3.2,4.38422,-6.7966,8.08796,2.44985
0.5,0.1,3.2,3.04593,-5.6744,6.44023,1.9759
1,0.1,3.2,2.22868,-4.86969,5.35545,1.63597
0.05,0.2,3.2,7.36132,-12.4224,14.4397,3.54056
0.1,0.2,3.2,5.08402,-9.59431,10.8581,2.82885
0.25,0.2,3.2,3.26017,-7.11458,7.82598,2.1416
0.5,0.2,3.2,2.43777,-5.86871,6.35488,1.77614
1,0.2,3.2,1.90929,-4.99048,5.34325,1.51421
0.05,0.3,3.2,5.40648,-12.8399,13.9318,2.94061
0.1,0.3,3.2,3.93526,-9.8415,10.5991,2.40565
0.25,0.3,3.2,2.70784,-7.23929,7.72915,1.88964
0.5,0.3,3.2,2.12867,-5.94794,6.31738,1.61467
1,0.3,3.2,1.74153,-5.04386,5.33605,1.41639
0.05,0.4,3.2,4.48392,-12.9612,13.7149,2.44476
0.1,0.4,3.2,3.36924,-9.9017,10.4592,2.05638
0.25,0.4,3.2,2.42051,-7.26481,7.65743,1.68283
0.5,0.4,3.2,1.96181,-5.96671,6.28095,1.48248
1,0.4,3.2,1.64779,-5.06096,5.32245,1.3362
0.05,0.5,3.2,4.04211,-12.9251,13.5424,2.03418
0.1,0.5,3.2,3.08616,-9.86283,10.3344,1.76857
0.25,0.5,3.2,2.26826,-7.2366,7.58376,1.51291
0.5,0.5,3.2,1.86986,-5.9517,6.23852,1.37363
1,0.5,3.2,1.59423,-5.05711,5.30245,1.26983
0.05,0.6,3.2,3.83895,-12.808,13.371,2.0762
0.1,0.6,3.2,2.94917,-9.77255,10.2079,1.80475
0.25,0.6,3.2,2.18947,-7.1798,7.50622,1.53533
0.5,0.6,3.2,1.82014,-5.91793,6.19151,1.38643
1,0.6,3.2,1.56407,-5.04104,5.27811,1.27506
0.05,0.7,3.2,3.7564,-12.6516,13.1975,2.13548
0.1,0.7,3.2,2.88931,-9.65736,10.0803,1.84795
0.25,0.7,3.2,2.15187,-7.10874,7.4273,1.56145
0.5,0.7,3.2,1.79507,-5.87417,6.14233,1.40255
1,0.7,3.2,1.54804,-5.01796,5.25132,1.28342
0.05,0.8,3.2,3.73697,-12.4778,13.0254,2.18991
0.1,0.8,3.2,2.87176,-9.53176,9.95497,1.88802
