F,n,x0,force_x,force_y,abs(force),max_height
0.05,3.6,3.4,21.8833,-19.2063,29.1163,3.8088
0.1,3.6,3.4,14.7145,-14.2286,20.4688,3.0404
0.25,3.6,3.4,8.93756,-9.84443,13.2963,2.30049
0.5,3.6,3.4,6.33196,-7.66201,9.93983,1.9006
1,3.6,3.4,4.66696,-6.16183,7.72973,1.60423
0.05,3.7,3.4,22.2404,-19,29.2513,3.85179
0.1,3.7,3.4,14.9125,-14.0922,20.5176,3.06996
0.25,3.7,3.4,9.02491,-9.76737,13.2985,2.31486
0.5,3.7,3.4,6.37728,-7.61305,9.93117,1.90959
1,3.7,3.4,4.68924,-6.13155,7.71913,1.60931
0.05,3.8,3.4,22.5914,-18.798,29.3893,3.89266
0.1,3.8,3.4,15.1067,-13.9585,20.5682,3.09812
0.25,3.8,3.4,9.11036,-9.69166,13.3014,2.32977
0.5,3.8,3.4,6.42156,-7.56483,9.92285,1.91826
1,3.8,3.4,4.711,-6.10166,7.70868,1.61407
0.05,3.9,3.4,22.9415,-18.6038,29.5367,3.9321
0.1,3.9,3.4,15.2985,-13.8304,20.6233,3.12519
0.25,3.9,3.4,9.19414,-9.61967,13.3068,2.34541
0.5,3.9,3.4,6.46484,-7.51938,9.91641,1.92665
1,3.9,3.4,4.73223,-6.07372,7.69962,1.61884
0.05,4,3.4,23.2788,-18.4153,29.6821,3.96872
0.1,4,3.4,15.4845,-13.7058,20.6789,3.15047
0.25,4,3.4,9.2757,-9.54932,13.3127,2.36015
0.5,4,3.4,6.50698,-7.47471,9.9102,1.93442
1,4,3.4,4.7529,-6.04613,7.69062,1.62345
0.05,0.4,3.5,37.7487,-12.8651,39.8808,5.78648
0.1,0.4,3.5,25.0568,-10.3266,27.1013,4.50951
0.25,0.4,3.5,14.6835,-8.13832,16.788,3.25622
0.5,0.4,3.5,9.90033,-7.04122,12.1489,2.56102
1,0.4,3.5,6.79048,-6.23156,9.21645,2.03898
0.05,0.5,3.5,26.6652,-15.7049,30.9463,5.17919
0.1,0.5,3.5,18.3874,-12.0929,22.0076,4.0874
0.25,0.5,3.5,11.3847,-8.99566,14.5097,3.00031
0.5,0.5,3.5,8.046,-7.49245,10.9943,2.38779
1,0.5,3.5,5.80742,-6.44634,8.67649,1.92509
0.05,0.6,3.5,20.3992,-18.1484,27.3037,4.61913
0.1,0.6,3.5,14.4183,-13.6562,19.859,3.69415
0.25,0.6,3.5,9.27047,-9.80174,13.4913,2.75422
0.5,0.6,3.5,6.78329,-7.9452,10.447,2.21986
1,0.6,3.5,5.09505,-6.67593,8.39807,1.81491
0.05,0.7,3.5,16.891,-20.0781,26.238,4.12359
0.1,0.7,3.5,12.1223,-14.9103,19.2163,3.33683
0.25,0.7,3.5,7.99911,-10.4727,13.1781,2.53007
0.5,0.7,3.5,6.00178,-8.33791,10.2734,2.06927
1,0.7,3.5,4.63815,-6.88101,8.29823,1.71903
0.05,0.8,3.5,14.9483,-21.5478,26.2252,3.69772
0.1,0.8,3.5,10.8327,-15.8798,19.2228,3.03034
0.25,0.8,3.5,7.27645,-11.0071,13.1948,2.343
0.5,0.8,3.5,5.55245,-8.6571,10.2847,1.94807
1,0.8,3.5,4.36938,-7.04635,8.29111,1.64534
0.05,0.9,3.5,13.9073,-22.641,26.5712,3.35076
0.1,0.9,3.5,10.1418,-16.6131,19.4641,2.78723
0.25,0.9,3.5,6.88939,-11.4188,13.3361,2.20042
0.5,0.9,3.5,5.30927,-8.90134,10.3645,1.85891
1,0.9,3.5,4.21997,-7.16697,8.31707,1.59338
0.05,1,3.5,13.3961,-23.4433,27.0008,3.09178
0.1,1,3.5,9.80314,-17.1555,19.7589,2.6081
0.25,1,3.5,6.69792,-11.7214,13.5001,2.09713
0.5,1,3.5,5.18539,-9.07442,10.4515,1.79534
1,1,3.5,4.13988,-7.2448,8.3442,1.55709
0.05,1.1,3.5,13.195,-24.0011,27.3891,2.92243
0.1,1.1,3.5,9.66866,-17.5328,20.022,2.48524
0.25,1.1,3.5,6.61795,-11.9262,13.6393,2.02424
0.5,1.1,3.5,5.12901,-9.184,10.5192,1.75009
1,1.1,3.5,4.09927,-7.28598,8.35999,1.53124
0.05,1.2,3.5,13.1857,-24.3633,27.7026,2.83848
0.1,1.2,3.5,9.65787,-17.7743,20.2287,2.41687
0.25,1.2,3.5,6.60429,-12.0503,13.7414,1.97728
0.5,1.2,3.5,5.11267,-9.24244,10.5623,1.71903
1,1.2,3.5,4.08232,-7.29899,8.36305,1.51292
0.05,1.3,3.5,13.2983,-24.5637,27.9324,2.79944
0.1,1.3,3.5,9.72549,-17.9057,20.3764,2.38395
0.25,1.3,3.5,6.63209,-12.1102,13.8073,1.95172
0.5,1.3,3.5,5.12141,-9.2614,10.5831,1.6998
1,1.3,3.5,4.08035,-7.29112,8.35522,1.50052
0.05,1.4,3.5,13.4958,-24.6406,28.0944,2.78622
0.1,1.4,3.5,9.84561,-17.9515,20.4742,2.37149
0.25,1.4,3.5,6.68706,-12.1209,13.8431,1.9404
0.5,1.4,3.5,5.14656,-9.2509,10.5861,1.68981
1,1.4,3.5,4.08829,-7.26823,8.33915,1.49295
0.05,1.5,3.5,13.7514,-24.6193,28.1995,2.78977
0.1,1.5,3.5,10.0009,-17.9301,20.5306,2.3722
0.25,1.5,3.5,6.75987,-12.0938,13.8548,1.9383
0.5,1.5,3.5,5.18252,-9.21849,10.5754,1.68638
1,1.5,3.5,4.10285,-7.2346,8.31702,1.48924
0.05,1.6,3.5,14.047,-24.5211,28.2596,2.8052
0.1,1.6,3.5,10.1805,-17.8577,20.5557,2.38215
0.25,1.6,3.5,6.84502,-12.039,13.8489,1.94256
0.5,1.6,3.5,5.22603,-9.17055,10.5551,1.68754
1,1.6,3.5,4.12208,-7.19372,8.29103,1.48847
0.05,1.7,3.5,14.3731,-24.3664,28.2897,2.82984
0.1,1.7,3.5,10.3777,-17.7476,20.559,2.39905
0.25,1.7,3.5,6.93881,-11.9642,13.8308,1.95143
0.5,1.7,3.5,5.27481,-9.11176,10.5284,1.692
1,1.7,3.5,4.1446,-7.14807,8.26273,1.48991
0.05,1.8,3.5,14.7221,-24.1696,28.3003,2.86198
0.1,1.8,3.5,10.5876,-17.6099,20.5476,2.42138
0.25,1.8,3.5,7.03859,-11.8751,13.8044,1.96377
0.5,1.8,3.5,5.32722,-9.04551,10.4976,1.69887
1,1.8,3.5,4.16942,-7.09942,8.23322,1.49296
0.05,1.9,3.5,15.0877,-23.9433,28.3006,2.90068
0.1,1.9,3.5,10.8065,-17.4528,20.5276,2.4482
0.25,1.9,3.5,7.14247,-11.7764,13.7731,1.97876
0.5,1.9,3.5,5.3821,-8.97449,10.4646,1.70752
1,1.9,3.5,4.19583,-7.04913,8.20336,1.49722
0.05,2,3.5,15.4664,-23.6949,28.2959,2.94497
0.1,2,3.5,11.0324,-17.2822,20.5033,2.4786
0.25,2,3.5,7.24931,-11.6712,13.7393,1.99578
0.5,2,3.5,5.43875,-8.90066,10.4308,1.71751
1,2,3.5,4.22339,-6.99819,8.17384,1.50236
0.05,2.1,3.5,15.8538,-23.4316,28.291,2.99384
0.1,2.1,3.5,11.2619,-17.1021,20.4771,2.5119
0.25,2.1,3.5,7.35751,-11.5618,13.7043,2.01429
0.5,2.1,3.5,5.49623,-8.82527,10.3968,1.72843
1,2.1,3.5,4.25155,-6.94718,8.14488,1.50812
0.05,2.2,3.5,16.2475,-23.1583,28.2894,3.04629
0.1,2.2,3.5,11.4941,-16.9163,20.4518,2.54718
0.25,2.2,3.5,7.46656,-11.4504,13.6697,2.03386
0.5,2.2,3.5,5.5542,-8.74947,10.3635,1.74001
1,2.2,3.5,4.28011,-6.89667,8.11685,1.51432
0.05,2.3,3.5,16.6458,-22.8805,28.2949,3.10113
0.1,2.3,3.5,11.7276,-16.7278,20.4293,2.58392
0.25,2.3,3.5,7.57567,-11.3382,13.6362,2.05405
0.5,2.3,3.5,5.61221,-8.67394,10.3312,1.75201
1,2.3,3.5,4.30876,-6.84692,8.08986,1.5208
0.05,2.4,3.5,17.0466,-22.6005,28.3085,3.1572
0.1,2.4,3.5,11.9613,-16.5385,20.4107,2.62124
0.25,2.4,3.5,7.68445,-11.2265,13.6046,2.0746
0.5,2.4,3.5,5.67,-8.59941,10.3004,1.76421
1,2.4,3.5,4.33739,-6.79832,8.06412,1.52746
0.05,2.5,3.5,17.4486,-22.3208,28.3315,3.21325
0.1,2.5,3.5,12.1946,-16.3501,20.3969,2.65874
0.25,2.5,3.5,7.79258,-11.116,13.5753,2.09521
0.5,2.5,3.5,5.7274,-8.52621,10.2713,1.7765
1,2.5,3.5,4.36585,-6.75096,8.03966,1.53419
0.05,2.6,3.5,17.8506,-22.0446,28.3657,3.26989
0.1,2.6,3.5,12.4269,-16.1644,20.3891,2.69592
0.25,2.6,3.5,7.89969,-11.0075,13.5488,2.1156
0.5,2.6,3.5,5.78417,-8.45478,10.244,1.78872
1,2.6,3.5,4.39404,-6.70507,8.01658,1.54093
0.05,2.7,3.5,18.2511,-21.771,28.4092,3.32359
0.1,2.7,3.5,12.6572,-15.9807,20.386,2.73268
0.25,2.7,3.5,8.00551,-10.9007,13.5246,2.13572
0.5,2.7,3.5,5.84018,-8.3848,10.2182,1.80077
1,2.7,3.5,4.42185,-6.66036,7.99457,1.54763
0.05,2.8,3.5,18.6492,-21.5034,28.4639,3.37747
0.1,2.8,3.5,12.8854,-15.8017,20.3894,2.76818
0.25,2.8,3.5,8.10989,-10.7972,13.5037,2.15556
0.5,2.8,3.5,5.89534,-8.31734,10.1948,1.81263
1,2.8,3.5,4.44925,-6.61751,7.97416,1.55423
0.05,2.9,3.5,19.045,-21.24,28.5281,3.42972
0.1,2.9,3.5,13.1112,-15.6256,20.3976,2.80246
0.25,2.9,3.5,8.21271,-10.6956,13.485,2.17481
0.5,2.9,3.5,5.94958,-8.25129,10.1726,1.82422
1,2.9,3.5,4.47616,-6.57567,7.95459,1.56067
0.05,3,3.5,19.4369,-20.9827,28.6019,3.48368
0.1,3,3.5,13.3339,-15.4538,20.4111,2.83659
0.25,3,3.5,8.31375,-10.5968,13.4689,2.19314
0.5,3,3.5,6.0028,-8.18733,10.1521,1.8355
1,3,3.5,4.50258,-6.53533,7.93623,1.56701
0.05,3.1,3.5,19.8258,-20.7332,28.6867,3.54284
0.1,3.1,3.5,13.5539,-15.2877,20.431,2.869
0.25,3.1,3.5,8.41312,-10.5017,13.4561,2.21149
0.5,3.1,3.5,6.05503,-8.12597,10.1338,1.84647
1,3.1,3.5,4.52847,-6.49679,7.9193,1.57317
0.05,3.2,3.5,20.2111,-20.4892,28.7801,3.59937
0.1,3.2,3.5,13.7707,-15.1252,20.455,2.90169
0.25,3.2,3.5,8.51055,-10.4087,13.4451,2.22904
0.5,3.2,3.5,6.10614,-8.06615,10.1167,1.8571
1,3.2,3.5,4.55379,-6.4593,7.90314,1.5791
0.05,3.3,3.5,20.5909,-20.2523,28.8815,3.65259
0.1,3.3,3.5,13.984,-14.968,20.484,2.93276
0.25,3.3,3.5,8.60617,-10.3191,13.4369,2.24624
0.5,3.3,3.5,6.15622,-8.00866,10.1014,1.86727
1,3.3,3.5,4.57858,-6.42339,7.88817,1.58501
0.05,3.4,3.5,20.9636,-20.0217,28.9886,3.70263
0.1,3.4,3.5,14.1932,-14.8147,20.5164,2.96616
0.25,3.4,3.5,8.69977,-10.2317,13.4303,2.26206
0.5,3.4,3.5,6.20517,-7.95258,10.087,1.87731
1,3.4,3.5,4.60279,-6.38837,7.87382,1.59059
0.05,3.5,3.5,21.3342,-19.7989,29.1057,3.75076
0.1,3.5,3.5,14.3998,-14.6668,20.5541,2.99936
0.25,3.5,3.5,8.79159,-10.1477,13.4264,2.27839
0.5,3.5,3.5,6.25307,-7.89892,10.0744,1.88696
1,3.5,3.5,4.62646,-6.35499,7.86066,1.59609
0.05,3.6,3.5,21.6999,-19.5828,29.2297,3.79659
0.1,3.6,3.5,14.6026,-14.5241,20.5958,3.03093
0.25,3.6,3.5,8.88144,-10.0671,13.4248,2.29409
0.5,3.6,3.5,6.29986,-7.84764,10.0635,1.89605
1,3.6,3.5,4.64956,-6.32326,7.8487,1.60137
0.05,3.7,3.5,22.0569,-19.3709,29.3554,3.83944
0.1,3.7,3.5,14.8012,-14.3833,20.6387,3.06059
0.25,3.7,3.5,8.96934,-9.98694,13.4234,2.3086
0.5,3.7,3.5,6.34559,-7.79631,10.0523,1.90521
1,3.7,3.5,4.6721,-6.29125,7.83635,1.60648
0.05,3.8,3.5,22.4104,-19.1697,29.4908,3.88096
0.1,3.8,3.5,14.9964,-14.2507,20.6875,3.08908
0.25,3.8,3.5,9.05533,-9.91234,13.4259,2.32369
0.5,3.8,3.5,6.39023,-7.74917,10.0441,1.91408
1,3.8,3.5,4.69409,-6.26228,7.82628,1.61136
0.05,3.9,3.5,22.7576,-18.9696,29.6269,3.92012
0.1,3.9,3.5,15.1879,-14.118,20.7362,3.1161
0.25,3.9,3.5,9.13945,-9.83702,13.4275,2.33936
0.5,3.9,3.5,6.43382,-7.70108,10.035,1.92246
1,3.9,3.5,4.71554,-6.23238,7.8153,1.61612
0.05,4,3.5,23.0973,-18.779,29.768,3.95709
0.1,4,3.5,15.3752,-13.9921,20.7888,3.14167
0.25,4,3.5,9.22169,-9.766,13.4318,2.35428
0.5,4,3.5,6.47639,-7.656,10.0279,1.93035
1,4,3.5,4.73646,-6.20452,7.80578,1.62081
0.05,0.4,3.6,37.4299,-13.0565,39.6418,5.77752
0.1,0.4,3.6,24.8568,-10.4836,26.9772,4.50238
0.25,0.4,3.6,14.5794,-8.26676,16.76,3.25158
0.5,0.4,3.6,9.83916,-7.15666,12.1666,2.5577
1,0.4,3.6,6.7565,-6.33945,9.26493,2.03656
0.05,0.5,3.6,26.3766,-15.9418,30.8199,5.16438
0.1,0.5,3.6,18.197,-12.2809,21.9534,4.0782
0.25,0.5,3.6,11.2761,-9.14222,14.5165,2.99357
0.5,0.5,3.6,7.97673,-7.61968,11.0312,2.38246
1,0.5,3.6,5.76562,-6.56179,8.73496,1.92134
0.05,0.6,3.6,20.1487,-18.4216,27.3006,4.60305
0.1,0.6,3.6,14.2474,-13.8685,19.8827,3.68213
0.25,0.6,3.6,9.16812,-9.9628,13.5393,2.74559
0.5,0.6,3.6,6.71532,-8.08265,10.5083,2.21319
1,0.6,3.6,5.05215,-6.79908,8.47064,1.81007
0.05,0.7,3.6,16.6713,-20.3792,26.3295,4.10541
0.1,0.7,3.6,11.9696,-15.1413,19.3011,3.32263
0.25,0.7,3.6,7.90572,-10.6455,13.26,2.51963
0.5,0.7,3.6,5.93876,-8.48431,10.3563,2.06133
1,0.7,3.6,4.59768,-7.01171,8.38467,1.71345
0.05,0.8,3.6,14.7511,-21.8711,26.3806,3.67804
0.1,0.8,3.6,10.6947,-16.1264,19.3504,3.01461
0.25,0.8,3.6,7.19168,-11.1905,13.3021,2.33156
0.5,0.8,3.6,5.49505,-8.81201,10.3849,1.93962
1,0.8,3.6,4.3325,-7.18454,8.38976,1.63962
0.05,0.9,3.6,13.7239,-22.9816,26.7675,3.33057
0.1,0.9,3.6,10.0137,-16.8727,19.6204,2.771
0.25,0.9,3.6,6.81088,-11.6116,13.4617,2.18885
0.5,0.9,3.6,5.25631,-9.06414,10.4779,1.8505
1,0.9,3.6,4.18625,-7.31197,8.42553,1.58781
0.05,1,3.6,13.2211,-23.798,27.2239,3.07179
0.1,1,3.6,9.68126,-17.4263,19.9349,2.59211
0.25,1,3.6,6.62373,-11.9227,13.6391,2.08577
0.5,1,3.6,5.13574,-9.24433,10.5751,1.78711
1,1,3.6,4.10868,-7.39562,8.46028,1.55169
0.05,1.1,3.6,13.0251,-24.3691,27.6316,2.90324
0.1,1.1,3.6,9.55094,-17.8142,20.213,2.4697
0.25,1.1,3.6,6.54696,-12.1356,13.7889,2.01314
0.5,1.1,3.6,5.08198,-9.36028,10.6509,1.74205
1,1.1,3.6,4.07009,-7.44166,8.48198,1.52599
0.05,1.2,3.6,13.0181,-24.7416,27.9574,2.82005
0.1,1.2,3.6,9.54243,-18.0641,20.4296,2.40198
0.25,1.2,3.6,6.53541,-12.2661,13.8985,1.96651
0.5,1.2,3.6,5.06753,-9.42371,10.6998,1.71115
1,1.2,3.6,4.05464,-7.45831,8.4892,1.50775
0.05,1.3,3.6,13.1322,-24.9513,28.1962,2.78151
0.1,1.3,3.6,9.61143,-18.2025,20.5843,2.36949
0.25,1.3,3.6,6.56478,-12.3312,13.9698,1.94132
0.5,1.3,3.6,5.07776,-9.44659,10.7248,1.69214
1,1.3,3.6,4.05387,-7.45316,8.48431,1.49543
0.05,1.4,3.6,13.3293,-25.0338,28.3613,2.7685
0.1,1.4,3.6,9.7324,-18.2539,20.6863,2.35731
0.25,1.4,3.6,6.62102,-12.346,14.0093,1.93029
0.5,1.4,3.6,5.10414,-9.43909,10.7307,1.68237
1,1.4,3.6,4.06281,-7.43229,8.47026,1.48796
0.05,1.5,3.6,13.5844,-25.0178,28.4679,2.7722
0.1,1.5,3.6,9.88816,-18.2369,20.7451,2.35822
0.25,1.5,3.6,6.69483,-12.3221,14.0233,1.9284
0.5,1.5,3.6,5.14115,-9.40895,10.7219,1.67914
1,1.5,3.6,4.0782,-7.40012,8.44946,1.48436
0.05,1.6,3.6,13.8793,-24.9231,28.5271,2.78776
0.1,1.6,3.6,10.0679,-18.1674,20.7706,2.36831
0.25,1.6,3.6,6.78075,-12.2695,14.0185,1.93284
0.5,1.6,3.6,5.1855,-9.36252,10.7026,1.68048
1,1.6,3.6,4.0981,-7.36015,8.42415,1.4837
0.05,1.7,3.6,14.2043,-24.7707,28.5544,2.81248
0.1,1.7,3.6,10.2653,-18.0596,20.7732,2.38533
0.25,1.7,3.6,6.87529,-12.1964,14.0008,1.94187
0.5,1.7,3.6,5.23506,-9.30482,10.6764,1.68509
1,1.7,3.6,4.12126,-7.31514,8.39619,1.48526
0.05,1.8,3.6,14.5523,-24.5757,28.5611,2.84473
0.1,1.8,3.6,10.4752,-17.9233,20.76,2.4078
0.25,1.8,3.6,6.97564,-12.1083,13.9739,1.95435
0.5,1.8,3.6,5.28812,-9.23918,10.6455,1.6921
1,1.8,3.6,4.14659,-7.26678,8.36662,1.48842
0.05,1.9,3.6,14.9169,-24.3499,28.5557,2.88348
0.1,1.9,3.6,10.6943,-17.7671,20.7373,2.43476
0.25,1.9,3.6,7.08014,-12.0101,13.9417,1.9695
0.5,1.9,3.6,5.34364,-9.16849,10.6121,1.7009
1,1.9,3.6,4.17352,-7.21667,8.33658,1.49279
0.05,2,3.6,15.2936,-24.1007,28.5436,2.9278
0.1,2,3.6,10.9193,-17.5961,20.7088,2.46528
0.25,2,3.6,7.18716,-11.9049,13.9062,1.98666
0.5,2,3.6,5.40069,-9.0946,10.5773,1.71101
1,2,3.6,4.20144,-7.16561,8.30651,1.49803
0.05,2.1,3.6,15.6806,-23.8369,28.5321,2.97697
0.1,2.1,3.6,11.1493,-17.416,20.6791,2.49877
0.25,2.1,3.6,7.29605,-11.7956,13.8697,2.00536
0.5,2.1,3.6,5.4588,-9.01915,10.5425,1.72209
1,2.1,3.6,4.23009,-7.1145,8.27706,1.50391
0.05,2.2,3.6,16.0737,-23.5629,28.5232,3.02977
0.1,2.2,3.6,11.3816,-17.2299,20.6497,2.53435
0.25,2.2,3.6,7.40559,-11.684,13.8332,2.02509
0.5,2.2,3.6,5.51729,-8.94312,10.5081,1.73382
1,2.2,3.6,4.25903,-7.06378,8.24841,1.51022
0.05,2.3,3.6,16.4717,-23.284,28.5212,3.08492
0.1,2.3,3.6,11.6153,-17.0406,20.6228,2.57123
0.25,2.3,3.6,7.51522,-11.5713,13.7976,2.0455
0.5,2.3,3.6,5.57578,-8.86717,10.4745,1.74596
1,2.3,3.6,4.28807,-7.01372,8.2207,1.51681
0.05,2.4,3.6,16.8711,-23.0018,28.5257,3.1413
0.1,2.4,3.6,11.849,-16.8502,20.5992,2.60893
0.25,2.4,3.6,7.6245,-11.4588,13.7636,2.06625
0.5,2.4,3.6,5.63407,-8.79205,10.4424,1.75833
1,2.4,3.6,4.31706,-6.96469,8.19414,1.52357
0.05,2.5,3.6,17.2724,-22.7203,28.5403,3.19789
0.1,2.5,3.6,12.0825,-16.6606,20.5806,2.64654
0.25,2.5,3.6,7.73305,-11.3476,13.732,2.08709
0.5,2.5,3.6,5.69189,-8.71825,10.4118,1.77074
1,2.5,3.6,4.34585,-6.9169,8.16884,1.5304
0.05,2.6,3.6,17.6738,-22.4423,28.5661,3.25455
0.1,2.6,3.6,12.3149,-16.4736,20.5678,2.68428
0.25,2.6,3.6,7.84061,-11.2383,13.7031,2.10766
0.5,2.6,3.6,5.74908,-8.64627,10.3832,1.78313
1,2.6,3.6,4.37435,-6.8706,8.14494,1.53724
0.05,2.7,3.6,18.0737,-22.1663,28.6008,3.30856
0.1,2.7,3.6,12.5454,-16.2885,20.5597,2.72121
0.25,2.7,3.6,7.94691,-11.1307,13.6765,2.12797
0.5,2.7,3.6,5.80554,-8.57565,10.356,1.79534
1,2.7,3.6,4.40248,-6.82543,8.12209,1.54405
0.05,2.8,3.6,18.4708,-21.8952,28.6456,3.36274
0.1,2.8,3.6,12.7736,-16.107,20.5572,2.75676
0.25,2.8,3.6,8.05169,-11.0256,13.6526,2.14797
0.5,2.8,3.6,5.86109,-8.50702,10.3306,1.80733
1,2.8,3.6,4.43017,-6.78176,8.10054,1.55075
0.05,2.9,3.6,18.8665,-21.6309,28.7026,3.41565
0.1,2.9,3.6,12.9997,-15.9305,20.5614,2.79184
0.25,2.9,3.6,8.15498,-10.9239,13.6321,2.16735
0.5,2.9,3.6,5.91573,-8.44089,10.3075,1.81905
1,2.9,3.6,4.45738,-6.73991,8.08051,1.55731
0.05,3,3.6,19.2589,-21.3691,28.767,3.47012
0.1,3,3.6,13.223,-15.7555,20.569,2.82582
0.25,3,3.6,8.25656,-10.823,13.6128,2.18599
0.5,3,3.6,5.96938,-8.37538,10.285,1.83046
1,3,3.6,4.48408,-6.69846,8.06079,1.5637
0.05,3.1,3.6,19.6479,-21.1185,28.845,3.52943
0.1,3.1,3.6,13.4433,-15.5888,20.5848,2.85821
0.25,3.1,3.6,8.35629,-10.7276,13.5981,2.20467
0.5,3.1,3.6,6.02194,-8.31395,10.2657,1.8415
1,3.1,3.6,4.51022,-6.65993,8.04343,1.56994
0.05,3.2,3.6,20.033,-20.8699,28.9287,3.58629
0.1,3.2,3.6,13.6607,-15.423,20.6029,2.89158
0.25,3.2,3.6,8.4543,-10.6324,13.5839,2.22221
0.5,3.2,3.6,6.07348,-8.25243,10.2465,1.85229
1,3.2,3.6,4.53584,-6.62124,8.02587,1.57601
0.05,3.3,3.6,20.4114,-20.6327,29.0229,3.6397
0.1,3.3,3.6,13.8739,-15.2658,20.6283,2.92267
0.25,3.3,3.6,8.55028,-10.5431,13.5744,2.23944
0.5,3.3,3.6,6.12392,-8.1952,10.2305,1.86261
1,3.3,3.6,4.56088,-6.58556,8.01069,1.58195
0.05,3.4,3.6,20.7855,-20.397,29.1217,3.68996
0.1,3.4,3.6,14.084,-15.1088,20.6551,2.95648
0.25,3.4,3.6,8.64442,-10.4531,13.5644,2.25553
0.5,3.4,3.6,6.17326,-8.13725,10.2139,1.87273
1,3.4,3.6,4.58535,-6.54919,7.99483,1.58761
0.05,3.5,3.6,21.1572,-20.1745,29.2342,3.73864
0.1,3.5,3.6,14.2911,-14.9616,20.6902,2.98999
0.25,3.5,3.6,8.7367,-10.37,13.5597,2.27208
0.5,3.5,3.6,6.2215,-8.08436,10.2012,1.88252
1,3.5,3.6,4.60926,-6.5165,7.98186,1.59319
0.05,3.6,3.6,21.5208,-19.9534,29.3476,3.78424
0.1,3.6,3.6,14.4938,-14.8149,20.7256,3.02154
0.25,3.6,3.6,8.82694,-10.2864,13.5545,2.28782
0.5,3.6,3.6,6.26864,-8.03079,10.1877,1.89168
1,3.6,3.6,4.63258,-6.48305,7.96811,1.59852
0.05,3.7,3.6,21.8786,-19.7424,29.4692,3.82721
0.1,3.7,3.6,14.6931,-14.6752,20.7665,3.05137
0.25,3.7,3.6,8.91535,-10.2074,13.5526,2.30249
0.5,3.7,3.6,6.31473,-7.98049,10.1766,1.90094
1,3.7,3.6,4.65537,-6.45193,7.95612,1.6037
0.05,3.8,3.6,22.2346,-19.5347,29.597,3.86946
0.1,3.8,3.6,14.8894,-14.5378,20.8097,3.08026
0.25,3.8,3.6,9.00189,-10.1296,13.5515,2.31775
0.5,3.8,3.6,6.35973,-7.93095,10.1659,1.90996
1,3.8,3.6,4.67759,-6.4212,7.94429,1.60868
0.05,3.9,3.6,22.5809,-19.3346,29.7275,3.90862
0.1,3.9,3.6,15.0812,-14.4054,20.8557,3.10736
0.25,3.9,3.6,9.08649,-10.0547,13.5521,2.33353
0.5,3.9,3.6,6.40368,-7.8832,10.1564,1.9184
1,3.9,3.6,4.69928,-6.39158,7.93319,1.61347
0.05,4,3.6,22.9229,-19.1435,29.8652,3.94609
0.1,4,3.6,15.2695,-14.2794,20.906,3.13327
0.25,4,3.6,9.16921,-9.9839,13.5555,2.3486
0.5,4,3.6,6.44659,-7.83854,10.149,1.92641
1,4,3.6,4.72042,-6.36421,7.92373,1.61824
0.05,0.4,3.7,37.1155,-13.2458,39.4083,5.77031
0.1,0.4,3.7,24.6627,-10.6399,26.8599,4.49671
0.25,0.4,3.7,14.4781,-8.39494,16.7359,3.247
0.5,0.4,3.7,9.77951,-7.27204,12.1869,2.55418
1,0.4,3.7,6.72334,-6.44736,9.31514,2.0342
0.05,0.5,3.7,26.0983,-16.1767,30.7052,5.15112
0.1,0.5,3.7,18.0133,-12.4676,21.9071,4.06903
0.25,0.5,3.7,11.1712,-9.28822,14.5281,2.98681
0.5,0.5,3.7,7.90966,-7.74664,11.0713,2.3774
1,0.5,3.7,5.72504,-6.67712,8.79545,1.91768
0.05,0.6,3.7,19.9081,-18.6922,27.308,4.58807
0.1,0.6,3.7,14.083,-14.079,19.9136,3.67032
0.25,0.6,3.7,9.06964,-10.123,13.5917,2.73687
0.5,0.6,3.7,6.64986,-8.21964,10.5728,2.20659
1,0.6,3.7,5.01074,-6.92195,8.54523,1.80534
0.05,0.7,3.7,16.4606,-20.6772,26.4291,4.08701
0.1,0.7,3.7,11.8231,-15.3704,19.3916,3.30854
0.25,0.7,3.7,7.81618,-10.8173,13.3456,2.50931
0.5,0.7,3.7,5.87831,-8.63009,10.4419,2.05364
1,0.7,3.7,4.55878,-7.14196,8.47291,1.70802
0.05,0.8,3.7,14.5609,-22.1902,26.541,3.65845
0.1,0.8,3.7,10.5619,-16.3702,19.4817,2.99925
0.25,0.8,3.7,7.11012,-11.3723,13.412,2.32033
0.5,0.8,3.7,5.43982,-8.96592,10.4871,1.93137
1,0.8,3.7,4.29692,-7.32191,8.48964,1.63402
0.05,0.9,3.7,13.5482,-23.3182,26.9684,3.3109
0.1,0.9,3.7,9.89095,-17.1296,19.7802,2.75527
0.25,0.9,3.7,6.7357,-11.8029,13.5896,2.1776
0.5,0.9,3.7,5.20555,-9.22589,10.5931,1.84233
1,0.9,3.7,4.1538,-7.45608,8.53506,1.58239
0.05,1,3.7,13.0536,-24.1491,27.4514,3.05249
0.1,1,3.7,9.56463,-17.6946,20.1142,2.57665
0.25,1,3.7,6.55274,-12.1226,13.7802,2.07479
0.5,1,3.7,5.08818,-9.41314,10.7003,1.77914
1,1,3.7,4.07866,-7.54552,8.57731,1.54646
0.05,1.1,3.7,12.8621,-24.7327,27.8772,2.88472
0.1,1.1,3.7,9.43803,-18.0925,20.4062,2.45469
0.25,1.1,3.7,6.47885,-12.343,13.9401,2.00241
0.5,1.1,3.7,5.03681,-9.5352,10.7838,1.73425
